t,x_est,y_est,theta_est,x_gt,y_gt,theta_gt,error,n_particles
195,-0.060901458247219924,0.16469897421493165,1.3663285679056925,-0.32058,-0.353937,1.780159,0.5800139815527912,1500
196,-0.08335473971689265,0.1638368421132747,1.4178894976123486,-0.320581,-0.353945,1.808479,0.5695387033293916,1500
197,-0.08760109226500978,0.13761499048160838,1.4631296016899014,-0.320581,-0.353951,1.836781,0.5439823162625503,1500
198,-0.08175520618789171,0.14564147747728776,1.4880398087793207,-0.320582,-0.353956,1.86507,0.5537471236442139,1500
199,-0.10164935920230381,0.13337303159179276,1.566305922280528,-0.320583,-0.35396,1.893347,0.5342522089363617,1500
200,-0.11756635412598568,0.12288489205598838,1.6349262148705477,-0.320584,-0.353964,1.921615,0.5182673348680681,1500
201,-0.11236702206549035,0.11856727786958318,1.6857575844279864,-0.320585,-0.353967,1.949877,0.5163752221949309,1500
202,-0.12843929139708932,0.09505659534305756,1.774970374075255,-0.320586,-0.35397,1.978132,0.48841093451345846,1500
203,-0.11374578320055755,0.06908769012093804,1.7375905602752126,-0.320586,-0.353972,2.006383,0.47091652836873804,1500
204,-0.08596809117350629,0.05977666226797927,1.8026834724700405,-0.320587,-0.353974,2.034631,0.47564234767956276,1500
205,-0.08218195404192119,0.05715595042747646,1.8246912456453086,-0.320588,-0.353975,2.062875,0.4752537229194167,1500
206,-0.08683307675716477,0.02290771161171121,1.8757497472353508,-0.320588,-0.353977,2.091116,0.4434900787919686,1500
207,-0.08681947807046346,0.03845294346312525,1.8577629756803393,-0.320589,-0.353978,2.119356,0.45678248080516687,1500
208,-0.09931068520803989,0.04185354072174436,1.8189547051765989,-0.32059,-0.35398,2.147594,0.4534850902897605,1500
209,-0.10265870003842216,0.028097532280993483,1.8669936372086138,-0.32059,-0.353981,2.175831,0.4398614058234041,1500
210,-0.08914067924263368,0.028143751542394808,1.7919634660748867,-0.320591,-0.353982,2.204067,0.4467542288222103,1500
211,-0.07505990382854597,0.01787249377371,1.82397585878335,-0.320592,-0.353983,2.232302,0.4456035440837941,1500
212,-0.06158092805523908,0.0011832307331507417,1.8726980127210469,-0.320592,-0.353984,2.260537,0.4395799098874166,1500
213,-0.06226048040914081,0.003130762638344966,1.8847295895730911,-0.320593,-0.353985,2.28877,0.44075770963526933,1500
214,-0.06853916064363398,0.003725072044311696,1.9582327663695418,-0.320593,-0.353986,2.317004,0.43759381736648834,1500
215,-0.09821592010407668,-0.01862718140643079,1.9520491153794663,-0.320594,-0.353987,2.345237,0.4023906290475827,1500
216,-0.10976343018186253,-0.02205301080083167,1.952260826067534,-0.320594,-0.353988,2.373469,0.3932306781324323,1500
217,-0.11557990795646257,-0.012035944016261863,1.9688615341897797,-0.320595,-0.353989,2.401702,0.3987017437411551,1500
218,-0.11795389081836236,-0.02863305746037013,2.0370649892996417,-0.320595,-0.35399,2.429934,0.38330217738632844,1500
219,-0.10967592869257263,-0.02855201528527119,2.039961562591042,-0.320595,-0.353991,2.458166,0.3878110202319438,1500
220,-0.09895729796692916,-0.05408816192977708,2.0623814065295534,-0.320596,-0.353991,2.486398,0.3729147711226772,1500
221,-0.09812524208763757,-0.061848459724415175,2.093789008650578,-0.320596,-0.353992,2.51463,0.367207143518278,1500
222,-0.10333240810495131,-0.05494115938826014,2.066690222772606,-0.320596,-0.353993,2.542861,0.36964235652371835,1500
