timestamp,range_0,range_4,range_8,range_12,range_16,range_20,range_24,range_28,range_32,range_36,range_40,range_44,range_48,range_52,range_56,range_60,range_64,range_68,range_72,range_76,range_80,range_84,range_88,range_92,range_96,range_100,range_104,range_108,range_112,range_116,range_120,range_124,range_128,range_132,range_136,range_140,range_144,range_148,range_152,range_156,range_160,range_164,range_168,range_172,range_176,range_180,range_184,range_188,range_192,range_196,range_200,range_204,range_208,range_212,range_216,range_220,range_224,range_228,range_232,range_236,range_240,range_244,range_248,range_252,range_256,range_260,range_264,range_268,range_272,range_276,range_280,range_284,range_288,range_292,range_296,range_300,range_304,range_308,range_312,range_316,range_320,range_324,range_328,range_332,range_336,range_340,range_344,range_348,range_352,range_356,odom_x,odom_y,odom_theta,v,w,gt_x,gt_y,gt_theta
7.340,0.770197,0.741316,0.743762,0.749388,0.747977,0.751302,0.769714,0.780399,0.802460,0.821576,0.857786,0.902658,0.939464,0.995451,1.050505,1.105224,1.236611,1.360256,1.492765,1.438729,1.404355,1.371517,1.342978,1.313954,1.303422,1.301801,1.303321,1.309826,1.333309,1.342398,1.360567,1.408934,1.445317,1.462672,1.324029,1.208483,1.111320,1.025525,0.964500,0.921227,0.878656,0.847342,0.816129,0.787154,0.779072,0.771035,0.742147,0.744586,0.750211,0.748801,0.752134,0.770558,0.704950,0.559403,0.479326,0.426948,0.381439,0.344033,0.316395,0.283073,0.265815,0.258534,0.242384,0.230042,0.221089,0.219710,0.215567,0.210582,0.203644,0.199329,0.205087,0.204255,0.203694,0.216786,0.208931,0.202452,0.223060,0.219318,0.237272,0.239703,0.263839,0.272654,0.282960,0.306480,0.344740,0.387794,0.433712,0.491194,0.564366,0.711016,0.028928,-0.542167,0.240917,0.150000,0.000000,0.029449,-0.543160,0.209450
7.360,0.766554,0.756827,0.760657,0.744317,0.756992,0.761030,0.771791,0.783819,0.791201,0.814897,0.854888,0.909191,0.934595,0.997774,1.060678,1.114933,1.222763,1.363101,1.490902,1.436601,1.393513,1.360776,1.331644,1.316639,1.304014,1.296903,1.288643,1.305229,1.321261,1.343615,1.367707,1.395804,1.451413,1.457840,1.319256,1.201543,1.100909,1.034040,0.965976,0.916112,0.875267,0.842092,0.818166,0.795838,0.776315,0.761396,0.751728,0.755608,0.739260,0.751919,0.755901,0.766613,0.704937,0.561617,0.472565,0.420114,0.385627,0.336663,0.313206,0.292051,0.272017,0.214386,0.244749,0.229631,0.220072,0.213642,0.209730,0.202679,0.203618,0.204740,0.199767,0.189831,0.200359,0.204969,0.212248,0.211076,0.210605,0.226811,0.240654,0.243607,0.265529,0.267570,0.298002,0.312221,0.344346,0.390785,0.434453,0.493351,0.578056,0.710759,0.031847,-0.541452,0.239621,0.150000,0.000000,0.032383,-0.542536,0.209450
7.380,0.766449,0.767893,0.751178,0.760103,0.750398,0.762527,0.767046,0.778382,0.818864,0.822748,0.847835,0.884442,0.937358,0.992490,1.065123,1.140626,1.253665,1.335819,1.496640,1.440736,1.397016,1.367990,1.332239,1.316067,1.292811,1.287451,1.304075,1.303600,1.321771,1.352171,1.366216,1.405607,1.446209,1.451595,1.324997,1.192260,1.106941,1.031175,0.965580,0.915063,0.873388,0.842224,0.809869,0.789727,0.779697,0.755293,0.756906,0.740227,0.749190,0.739431,0.751435,0.755847,0.701189,0.575859,0.478721,0.411038,0.358541,0.336839,0.306005,0.291212,0.272402,0.241939,0.234846,0.237016,0.224016,0.218488,0.214220,0.204561,0.204315,0.192749,0.191594,0.206702,0.199990,0.207970,0.222096,0.210942,0.222437,0.222539,0.238918,0.255282,0.258169,0.278599,0.298274,0.317681,0.347939,0.390984,0.439193,0.489769,0.581794,0.762314,0.034765,-0.540737,0.240917,0.150000,0.000000,0.035318,-0.541912,0.209449
7.400,0.768977,0.773915,0.760256,0.753272,0.757692,0.771919,0.771840,0.796707,0.815316,0.832200,0.853383,0.912595,0.936094,0.997553,1.064718,1.146938,1.251405,1.343555,1.494366,1.444636,1.390347,1.362346,1.334510,1.328038,1.301208,1.290020,1.296323,1.304186,1.318274,1.340766,1.363766,1.413771,1.448600,1.460379,1.310339,1.184493,1.105094,1.017553,0.956933,0.915896,0.872628,0.841500,0.807173,0.786754,0.773950,0.751823,0.756961,0.743416,0.736462,0.740826,0.754863,0.754599,0.734379,0.568027,0.486436,0.416493,0.384359,0.337065,0.307742,0.289820,0.273254,0.256789,0.239712,0.237242,0.229301,0.213163,0.212293,0.203961,0.221523,0.200887,0.195740,0.200885,0.200180,0.205744,0.209477,0.209811,0.229532,0.226792,0.234445,0.240763,0.254532,0.281848,0.290154,0.312437,0.353456,0.389966,0.443705,0.493753,0.603014,0.758026,0.037684,-0.540022,0.239621,0.150000,0.000000,0.038252,-0.541288,0.209449
7.420,0.776864,0.767405,0.761136,0.761391,0.766427,0.768569,0.783231,0.794271,0.820773,0.835431,0.868920,0.907310,0.940269,1.002114,1.072426,1.118636,1.259500,1.351055,1.495996,1.436499,1.395426,1.357053,1.333436,1.301966,1.302426,1.287589,1.290507,1.303820,1.323009,1.338050,1.362485,1.418146,1.449672,1.439828,1.308383,1.188919,1.099098,1.022136,0.957879,0.903107,0.866381,0.827693,0.810902,0.785993,0.762980,0.753711,0.744520,0.738470,0.738739,0.743661,0.745627,0.759957,0.731145,0.572095,0.476166,0.430001,0.376734,0.338666,0.310448,0.293314,0.271679,0.263654,0.245800,0.240308,0.224401,0.216169,0.209098,0.208326,0.192910,0.203357,0.194853,0.196284,0.202401,0.210362,0.208044,0.209153,0.237668,0.227221,0.241915,0.245826,0.263879,0.281109,0.301735,0.318170,0.345350,0.388350,0.432587,0.512412,0.607272,0.711910,0.040503,-0.539333,0.239621,0.150000,0.000000,0.041187,-0.540665,0.209449
7.440,0.776349,0.769808,0.765336,0.764432,0.768153,0.775812,0.780219,0.798519,0.812560,0.832242,0.875768,0.927951,0.931239,1.011528,1.078114,1.154179,1.258781,1.386144,1.486687,1.436877,1.402866,1.354100,1.334888,1.309382,1.306050,1.295689,1.297645,1.305979,1.311826,1.331906,1.367402,1.397476,1.444238,1.442266,1.296841,1.177747,1.091563,1.012993,0.951450,0.899563,0.860459,0.825407,0.803311,0.773905,0.765192,0.747309,0.741000,0.736803,0.735920,0.739495,0.746932,0.750963,0.718700,0.562476,0.482419,0.434820,0.395040,0.326022,0.319988,0.296572,0.276784,0.256378,0.247861,0.231147,0.225111,0.224957,0.208295,0.206918,0.203541,0.208237,0.202553,0.203838,0.205177,0.200545,0.205688,0.215090,0.217090,0.225209,0.229328,0.239697,0.263771,0.279001,0.295760,0.317980,0.346534,0.395938,0.436698,0.498754,0.580092,0.761527,0.043522,-0.538595,0.239621,0.150000,0.000000,0.044121,-0.540041,0.209449
7.460,0.777640,0.778406,0.769403,0.762449,0.768111,0.780034,0.784491,0.801344,0.817316,0.834778,0.876839,0.922302,0.945796,1.015097,1.077175,1.153568,1.268562,1.393965,1.492406,1.440853,1.394859,1.365641,1.329406,1.305943,1.303715,1.300279,1.295532,1.310636,1.319350,1.328330,1.371659,1.409498,1.441856,1.430673,1.300447,1.172739,1.092769,1.012250,0.946023,0.904628,0.863320,0.826257,0.800926,0.774892,0.763815,0.742625,0.743792,0.734901,0.728010,0.733558,0.745092,0.749217,0.720638,0.580980,0.491765,0.433859,0.387055,0.337193,0.316001,0.290771,0.268315,0.263840,0.248653,0.239372,0.231055,0.219298,0.217131,0.206870,0.199258,0.210700,0.210914,0.203968,0.212058,0.210358,0.203401,0.221240,0.231164,0.224223,0.224284,0.246106,0.263490,0.285115,0.298695,0.317046,0.356251,0.401971,0.442102,0.502838,0.587910,0.721555,0.046341,-0.537907,0.239621,0.000000,1.000000,0.047056,-0.539417,0.209449
7.480,0.780552,0.777343,0.777554,0.766488,0.766751,0.776797,0.795280,0.800602,0.823787,0.831776,0.862652,0.912115,0.943186,1.001159,1.065940,1.120503,1.259033,1.340045,1.486402,1.440021,1.411458,1.372716,1.339074,1.319965,1.298377,1.289762,1.302617,1.300074,1.312246,1.337770,1.350582,1.400348,1.434644,1.472449,1.332559,1.196298,1.105482,1.012063,0.952874,0.902770,0.847708,0.834534,0.802643,0.785900,0.771287,0.743418,0.740675,0.741278,0.730267,0.730374,0.740170,0.758157,0.761491,0.594131,0.498346,0.432512,0.390265,0.348468,0.320789,0.294670,0.273594,0.251141,0.248206,0.222111,0.222623,0.228085,0.218683,0.208062,0.214535,0.203654,0.199139,0.211149,0.202515,0.204569,0.216076,0.203894,0.224525,0.223189,0.233695,0.255774,0.260444,0.280304,0.288114,0.309275,0.340604,0.375960,0.433565,0.483382,0.593112,0.733094,0.046341,-0.537907,0.260345,0.000000,1.000000,0.047729,-0.539321,0.222260
7.500,0.781620,0.782897,0.772471,0.776210,0.761118,0.776406,0.779228,0.792058,0.812861,0.827661,0.865743,0.882833,0.927982,0.983623,1.046854,1.097051,1.210866,1.333035,1.472835,1.463047,1.407503,1.369223,1.342806,1.315488,1.306959,1.301970,1.287681,1.296322,1.314921,1.337026,1.355067,1.381669,1.431759,1.477613,1.366210,1.232478,1.132265,1.043933,0.969204,0.927283,0.875388,0.834348,0.808389,0.785616,0.768228,0.743659,0.745615,0.735500,0.739342,0.724136,0.739078,0.741650,0.753824,0.621555,0.509931,0.462328,0.382933,0.356303,0.323952,0.300760,0.279027,0.263089,0.254839,0.232761,0.232124,0.216685,0.210518,0.209147,0.201803,0.204769,0.207722,0.194531,0.199658,0.210903,0.219692,0.215399,0.213724,0.230535,0.235018,0.241479,0.265020,0.277044,0.288409,0.301205,0.341966,0.374447,0.407819,0.461729,0.534744,0.682073,0.046441,-0.537879,0.279774,0.000000,1.000000,0.047888,-0.539285,0.242145
7.520,0.789648,0.771577,0.767725,0.774666,0.772653,0.773793,0.777585,0.782903,0.802458,0.820895,0.850330,0.873159,0.927653,0.970684,1.034538,1.073221,1.187031,1.296025,1.444787,1.481000,1.421419,1.393153,1.359529,1.324435,1.332953,1.293319,1.296841,1.301952,1.310040,1.322683,1.343028,1.380108,1.410052,1.450804,1.398022,1.253462,1.154123,1.061902,0.990160,0.928968,0.878974,0.847028,0.825179,0.795549,0.770877,0.748193,0.733808,0.730477,0.737568,0.735479,0.736309,0.739909,0.744613,0.666819,0.545236,0.467909,0.393563,0.371687,0.328991,0.311167,0.281305,0.268121,0.252939,0.240182,0.234906,0.219871,0.220549,0.213629,0.209117,0.231360,0.197521,0.202724,0.203389,0.207872,0.208752,0.207047,0.219857,0.216081,0.216208,0.237895,0.254840,0.269953,0.286706,0.300226,0.322220,0.362123,0.398623,0.460920,0.535296,0.611629,0.046441,-0.537879,0.300498,0.000000,1.000000,0.047888,-0.539285,0.260167
7.540,0.789105,0.781603,0.770211,0.771240,0.770733,0.778548,0.778835,0.788903,0.788597,0.823125,0.852603,0.871351,0.910872,0.961078,1.011438,1.076798,1.183224,1.242676,1.403540,1.493830,1.443928,1.397184,1.370151,1.335202,1.306898,1.305988,1.299207,1.306742,1.300422,1.312177,1.332806,1.368262,1.394672,1.448277,1.447237,1.292688,1.167498,1.079124,0.997803,0.948382,0.891725,0.858036,0.826524,0.798870,0.776207,0.766365,0.743658,0.732676,0.733896,0.733355,0.741065,0.741049,0.750549,0.695842,0.565894,0.496715,0.412419,0.377425,0.343851,0.309047,0.289948,0.267745,0.255564,0.250909,0.233594,0.226309,0.218109,0.216444,0.209160,0.201423,0.208080,0.204372,0.209184,0.198125,0.198073,0.202155,0.217538,0.208669,0.226795,0.232573,0.256686,0.253224,0.274393,0.284542,0.320063,0.350896,0.388446,0.438541,0.505798,0.581231,0.046342,-0.537911,0.319927,0.000000,1.000000,0.047883,-0.539285,0.278176
7.560,0.746481,0.790584,0.765873,0.773457,0.769272,0.781025,0.773255,0.782088,0.802690,0.814931,0.839853,0.870656,0.899317,0.945071,1.001178,1.042431,1.156671,1.245222,1.365816,1.507160,1.448258,1.405128,1.380438,1.346337,1.324091,1.300932,1.296604,1.298684,1.303803,1.310409,1.331836,1.362809,1.396836,1.438387,1.483761,1.323889,1.198846,1.100307,1.033040,0.965341,0.908143,0.872819,0.837766,0.810995,0.785909,0.756921,0.752247,0.727998,0.735820,0.731642,0.743155,0.735237,0.743618,0.739036,0.602394,0.509725,0.432850,0.384880,0.345739,0.320077,0.293205,0.268617,0.271018,0.252123,0.237653,0.223556,0.218744,0.218439,0.219913,0.209243,0.197611,0.200572,0.199725,0.202377,0.198771,0.204239,0.213125,0.220941,0.223463,0.233138,0.248692,0.253185,0.267776,0.296345,0.315187,0.344050,0.381800,0.427521,0.492505,0.579794,0.046440,-0.537877,0.339356,0.000000,1.000000,0.047878,-0.539284,0.296192
7.580,0.706288,0.787152,0.777208,0.773978,0.769747,0.772795,0.768505,0.783613,0.796218,0.807660,0.835474,0.856475,0.893755,0.937126,0.985445,1.023654,1.136879,1.211947,1.329308,1.476036,1.472973,1.418278,1.376087,1.345101,1.321752,1.304016,1.297182,1.307031,1.299779,1.318818,1.333951,1.350522,1.388580,1.425426,1.482419,1.350498,1.225088,1.122432,1.047965,0.977676,0.915427,0.866943,0.841490,0.812705,0.792760,0.764838,0.748383,0.738954,0.736009,0.731841,0.734674,0.730368,0.745075,0.757213,0.630710,0.532380,0.440402,0.399604,0.358134,0.325719,0.296290,0.282945,0.267936,0.242858,0.240443,0.230181,0.217682,0.210939,0.212521,0.207380,0.198414,0.199262,0.206949,0.199043,0.211128,0.209972,0.206073,0.217066,0.219529,0.233754,0.235692,0.246513,0.262808,0.286572,0.305357,0.328688,0.354661,0.409556,0.462551,0.551099,0.046440,-0.537877,0.360080,0.000000,1.000000,0.047873,-0.539283,0.314212
7.600,0.664057,0.798726,0.783790,0.777058,0.756360,0.771571,0.773673,0.783069,0.812022,0.813139,0.828547,0.853230,0.884307,0.915125,0.968262,1.010048,1.109609,1.185416,1.292215,1.408243,1.482949,1.435522,1.383913,1.351488,1.316756,1.317158,1.299144,1.303469,1.302578,1.304506,1.323343,1.341173,1.380373,1.414403,1.462968,1.400950,1.270892,1.155520,1.067324,0.984212,0.935471,0.890672,0.855605,0.820077,0.783600,0.765836,0.756130,0.744936,0.738608,0.718122,0.733155,0.735299,0.744343,0.772888,0.675118,0.550989,0.459618,0.410199,0.357174,0.329410,0.305129,0.275132,0.267707,0.248851,0.233235,0.227611,0.225961,0.209760,0.205718,0.196763,0.207095,0.197287,0.202171,0.202427,0.199946,0.202577,0.203884,0.216347,0.220137,0.224997,0.237813,0.258085,0.265986,0.280689,0.289328,0.326493,0.357525,0.394496,0.447109,0.502805,0.046343,-0.537915,0.379508,0.000000,1.000000,0.047868,-0.539283,0.332233
7.620,0.629888,0.760353,0.779778,0.776824,0.768615,0.775955,0.774126,0.776681,0.789765,0.797034,0.814319,0.834765,0.861801,0.907947,0.962457,1.011788,1.082232,1.142486,1.263709,1.392633,1.497858,1.446519,1.398244,1.361918,1.332804,1.318784,1.301241,1.304239,1.291508,1.306267,1.317762,1.339344,1.367434,1.411523,1.436391,1.437671,1.288385,1.174680,1.092501,1.005721,0.950104,0.899851,0.863193,0.819323,0.794090,0.773187,0.759630,0.740454,0.738073,0.730013,0.737210,0.735483,0.737734,0.750465,0.701740,0.567178,0.464540,0.411431,0.369090,0.342500,0.311791,0.289128,0.270390,0.254132,0.243022,0.233562,0.222815,0.215048,0.215728,0.201815,0.204026,0.196579,0.204365,0.191961,0.199858,0.199830,0.204081,0.211439,0.222555,0.222474,0.227594,0.238952,0.258272,0.280203,0.287796,0.318037,0.345215,0.385851,0.419407,0.480387,0.046343,-0.537915,0.400232,0.000000,1.000000,0.047863,-0.539282,0.350255
7.640,0.574272,0.734067,0.790331,0.770629,0.766038,0.774371,0.772270,0.780013,0.782899,0.794969,0.807051,0.848853,0.861782,0.904434,0.947836,1.001523,1.060044,1.136004,1.235657,1.333601,1.498189,1.463859,1.418122,1.367416,1.341182,1.322715,1.311993,1.296984,1.299123,1.307665,1.318956,1.336960,1.351495,1.389449,1.423219,1.484234,1.335546,1.205413,1.110874,1.023959,0.965648,0.909701,0.866886,0.828049,0.811828,0.780859,0.754434,0.750489,0.731303,0.727028,0.735256,0.733225,0.740706,0.743233,0.719489,0.592784,0.503079,0.432110,0.385644,0.348188,0.322005,0.288273,0.272507,0.250614,0.235189,0.235600,0.225096,0.218053,0.213779,0.208390,0.207938,0.205719,0.195359,0.200641,0.206401,0.204879,0.205699,0.200376,0.207478,0.218561,0.232635,0.247812,0.259776,0.270496,0.282419,0.313877,0.333633,0.364440,0.401122,0.481957,0.046438,-0.537873,0.419661,0.000000,1.000000,0.047859,-0.539281,0.368275
7.660,0.555178,0.691628,0.784135,0.782022,0.774869,0.781269,0.776726,0.777048,0.781119,0.797040,0.820722,0.816538,0.855845,0.893406,0.934880,0.967270,1.057520,1.098974,1.210181,1.306539,1.429549,1.467081,1.430179,1.377225,1.348192,1.328357,1.310450,1.303394,1.298358,1.301863,1.317043,1.341924,1.348901,1.379956,1.415028,1.481286,1.367625,1.221225,1.133161,1.052175,0.973345,0.929382,0.870205,0.842144,0.803786,0.774463,0.761814,0.743744,0.742208,0.735408,0.741756,0.737343,0.737548,0.741378,0.756715,0.646701,0.496501,0.447801,0.391399,0.353838,0.323176,0.295219,0.276092,0.254301,0.244952,0.229987,0.223728,0.224753,0.215662,0.204639,0.203761,0.199093,0.198081,0.196828,0.200938,0.205331,0.220237,0.204085,0.208748,0.217687,0.229582,0.239549,0.237464,0.265255,0.286388,0.304365,0.332663,0.347386,0.392057,0.442447,0.046438,-0.537873,0.440385,0.000000,1.000000,0.047855,-0.539280,0.386294
7.680,0.514750,0.643490,0.798599,0.779966,0.781511,0.779411,0.765545,0.769081,0.778547,0.781998,0.800938,0.818755,0.848583,0.884978,0.913737,0.952168,1.045699,1.096920,1.187844,1.290182,1.397910,1.481979,1.437358,1.375453,1.343974,1.328477,1.314035,1.306767,1.290205,1.303236,1.309445,1.319646,1.340543,1.374335,1.411073,1.476378,1.392897,1.257574,1.155020,1.054705,0.990825,0.940768,0.885811,0.859949,0.820091,0.786789,0.762422,0.751255,0.739751,0.741568,0.739454,0.725875,0.729250,0.738529,0.741240,0.661582,0.525986,0.464220,0.406388,0.352598,0.325107,0.302667,0.285502,0.268294,0.250405,0.238572,0.225408,0.224102,0.197598,0.193126,0.198462,0.200701,0.200551,0.187970,0.202699,0.198009,0.201390,0.197312,0.205912,0.210343,0.221455,0.221577,0.241458,0.258696,0.263940,0.295144,0.322598,0.339082,0.392426,0.429448,0.046345,-0.537918,0.459814,0.000000,1.000000,0.047851,-0.539279,0.404311
7.700,0.509563,0.610990,0.736185,0.784665,0.785781,0.771272,0.776391,0.779103,0.785675,0.779761,0.804101,0.822851,0.840946,0.878790,0.908240,0.958080,1.021399,1.077488,1.169257,1.242443,1.363595,1.504292,1.456164,1.402904,1.360274,1.336449,1.317744,1.310293,1.296220,1.297394,1.312559,1.322951,1.337329,1.361459,1.391657,1.459332,1.448519,1.299227,1.182369,1.084862,1.004826,0.948130,0.906820,0.855241,0.832784,0.792088,0.771967,0.756705,0.743727,0.745308,0.731098,0.736193,0.738790,0.745343,0.738731,0.707388,0.559220,0.478401,0.420511,0.366127,0.337314,0.305028,0.286955,0.275914,0.244752,0.237265,0.235468,0.221828,0.215264,0.201953,0.200629,0.198342,0.201261,0.192559,0.197633,0.202311,0.207761,0.198497,0.203111,0.211588,0.214886,0.231898,0.246794,0.256985,0.268344,0.288128,0.308777,0.346806,0.363375,0.428201,0.046438,-0.537871,0.479243,0.000000,1.000000,0.047847,-0.539278,0.422326
7.720,0.485725,0.579183,0.715847,0.791595,0.777645,0.784137,0.783131,0.772716,0.771184,0.783525,0.796488,0.810425,0.839546,0.868626,0.907927,0.926639,0.998240,1.053951,1.144425,1.226949,1.323755,1.498739,1.470707,1.403263,1.377472,1.344085,1.326378,1.303759,1.299132,1.298138,1.306551,1.320044,1.331835,1.361899,1.373325,1.437545,1.481460,1.323462,1.205638,1.104294,1.021847,0.970818,0.918429,0.874861,0.830200,0.803148,0.774914,0.756449,0.750199,0.736641,0.743182,0.742485,0.732001,0.730324,0.742197,0.752181,0.578100,0.502751,0.431925,0.386888,0.342924,0.315371,0.288016,0.271376,0.249603,0.237743,0.232389,0.223758,0.206829,0.219293,0.202036,0.202186,0.190018,0.194698,0.198178,0.197319,0.207536,0.197415,0.209315,0.200454,0.216215,0.215775,0.237895,0.248972,0.261057,0.279320,0.309209,0.336214,0.365990,0.398416,0.046438,-0.537871,0.499967,0.000000,1.000000,0.047844,-0.539277,0.440339
7.740,0.464430,0.557354,0.649872,0.790324,0.785817,0.777449,0.771169,0.769530,0.767553,0.775334,0.791179,0.798806,0.833523,0.868365,0.887120,0.912046,0.987728,1.041079,1.117165,1.191334,1.293797,1.423746,1.473061,1.415886,1.375601,1.352056,1.328511,1.314178,1.307262,1.292824,1.311998,1.316872,1.334213,1.357353,1.370766,1.433426,1.479794,1.365733,1.232799,1.131930,1.041826,0.983717,0.921954,0.881453,0.838440,0.800955,0.785533,0.766358,0.748124,0.744225,0.736252,0.730161,0.728508,0.726518,0.733918,0.748891,0.600405,0.524748,0.454521,0.385959,0.347129,0.320435,0.293703,0.269749,0.255221,0.243055,0.225683,0.224993,0.208011,0.209430,0.203356,0.201491,0.198404,0.201092,0.187297,0.205345,0.206498,0.206626,0.205896,0.204674,0.220947,0.224920,0.231834,0.241725,0.261034,0.278152,0.300593,0.317127,0.347751,0.382673,0.046347,-0.537922,0.519395,0.000000,1.000000,0.047841,-0.539276,0.458350
7.760,0.451659,0.523080,0.629663,0.779831,0.772623,0.773142,0.778548,0.773355,0.771327,0.774453,0.781821,0.798103,0.829718,0.849385,0.882774,0.912512,0.971868,1.006494,1.092670,1.166870,1.291867,1.428046,1.499986,1.420624,1.387598,1.352705,1.335140,1.320774,1.301239,1.298817,1.302026,1.305858,1.332024,1.349202,1.380930,1.418282,1.463892,1.396872,1.258776,1.155964,1.059157,0.990639,0.935883,0.901146,0.843666,0.816904,0.782555,0.769047,0.753589,0.730378,0.731353,0.736879,0.731774,0.729866,0.732418,0.739198,0.636755,0.549508,0.457426,0.402321,0.364841,0.324354,0.295484,0.276011,0.254858,0.251530,0.239097,0.225864,0.212199,0.204399,0.203381,0.200458,0.200705,0.191495,0.197425,0.193777,0.190558,0.207765,0.202550,0.209160,0.214477,0.219737,0.223320,0.234648,0.256252,0.273994,0.285695,0.311119,0.349407,0.370591,0.046347,-0.537922,0.540119,0.000000,1.000000,0.047838,-0.539275,0.476359
7.780,0.429726,0.498563,0.598734,0.737477,0.786928,0.775762,0.769631,0.777080,0.774563,0.777365,0.778691,0.785686,0.827769,0.847428,0.874931,0.909888,0.953731,0.996122,1.084232,1.157237,1.232356,1.349161,1.504425,1.435602,1.396241,1.356893,1.347425,1.332517,1.310056,1.304574,1.301697,1.307287,1.328497,1.346441,1.376122,1.415248,1.451173,1.447008,1.306258,1.170178,1.086233,1.006456,0.947038,0.895709,0.868251,0.817672,0.806180,0.775390,0.754243,0.744034,0.733384,0.727555,0.734961,0.732683,0.735207,0.735739,0.665201,0.578843,0.478286,0.414020,0.375492,0.329704,0.305601,0.290399,0.265964,0.246938,0.235939,0.227819,0.216237,0.204121,0.193593,0.209328,0.204239,0.199940,0.197558,0.193419,0.196869,0.203328,0.208632,0.212327,0.219394,0.217116,0.225193,0.242871,0.240373,0.269994,0.278934,0.300364,0.325384,0.374359,0.046435,-0.537868,0.559548,0.000000,1.000000,0.047835,-0.539274,0.494366
7.800,0.410985,0.471326,0.567219,0.686285,0.793559,0.782295,0.771816,0.780264,0.751249,0.771830,0.799295,0.788152,0.800854,0.840583,0.870514,0.898588,0.947971,0.982127,1.059918,1.124446,1.230967,1.352387,1.498016,1.455158,1.408180,1.377691,1.345178,1.321534,1.316413,1.302960,1.299499,1.303673,1.311633,1.339270,1.362673,1.400081,1.439907,1.490289,1.331594,1.206359,1.108031,1.022398,0.958528,0.916494,0.876753,0.824027,0.794909,0.781016,0.766909,0.749934,0.739275,0.729154,0.737613,0.708677,0.728995,0.755913,0.717061,0.583413,0.496844,0.432140,0.383309,0.343501,0.309337,0.283743,0.268252,0.256187,0.242886,0.230412,0.212800,0.214047,0.207646,0.198908,0.191511,0.200006,0.193169,0.192260,0.190786,0.188939,0.201323,0.202674,0.203245,0.215460,0.221409,0.230804,0.245072,0.261558,0.271426,0.292820,0.325124,0.361299,0.046435,-0.537868,0.580272,0.000000,1.000000,0.047832,-0.539273,0.512372
