timestamp,range_0,range_8,range_16,range_24,range_32,range_40,range_48,range_56,range_64,range_72,range_80,range_88,range_96,range_104,range_112,range_120,range_128,range_136,range_144,range_152,range_160,range_168,range_176,range_184,range_192,range_200,range_208,range_216,range_224,range_232,range_240,range_248,range_256,range_264,range_272,range_280,range_288,range_296,range_304,range_312,range_320,range_328,range_336,range_344,range_352,odom_x,odom_y,odom_theta,v,w,gt_x,gt_y,gt_theta
41.680,0.269203,0.252234,0.225437,0.215422,0.209823,0.206588,0.206391,0.210758,0.226964,0.233258,0.278912,0.312193,0.380718,0.378029,0.365689,0.341909,0.334665,0.343266,0.350265,0.363624,0.404182,0.439621,0.501731,0.601695,0.752081,1.003251,1.319419,1.270389,1.292921,1.329737,1.371430,1.460596,1.602396,1.662739,1.433852,1.319417,1.252434,1.181278,1.164555,1.154992,1.062731,0.639453,0.461163,0.370347,0.301259,0.575264,0.087667,-2.043832,0.150000,0.000000,0.519580,-0.427747,-2.449568
41.700,0.272705,0.246627,0.223291,0.220716,0.207948,0.205233,0.222165,0.218962,0.236122,0.245781,0.273092,0.320262,0.394047,0.374882,0.362119,0.348673,0.338092,0.347806,0.349116,0.368335,0.402973,0.438847,0.498891,0.595978,0.749063,0.998963,1.318483,1.294982,1.308633,1.329936,1.361850,1.473515,1.602846,1.646069,1.451084,1.319718,1.242439,1.187212,1.152036,1.158493,1.111571,0.645991,0.457488,0.368264,0.308360,0.573848,0.084900,-2.043832,0.150000,0.000000,0.517270,-0.429662,-2.449568
41.720,0.279060,0.250349,0.236648,0.215870,0.225341,0.207091,0.218254,0.233478,0.234404,0.252060,0.287965,0.321448,0.393156,0.374133,0.358540,0.334714,0.342016,0.347692,0.337387,0.362869,0.389328,0.427166,0.488122,0.595114,0.745751,1.030351,1.305271,1.283328,1.275661,1.328255,1.383972,1.472326,1.601279,1.649292,1.447726,1.323575,1.253747,1.188723,1.161634,1.179452,1.091251,0.652657,0.469688,0.367776,0.322595,0.572526,0.082317,-2.043832,0.150000,0.000000,0.514960,-0.431576,-2.449567
41.740,0.277080,0.251032,0.232700,0.223101,0.224598,0.209683,0.214835,0.215655,0.244903,0.263527,0.277410,0.325662,0.390327,0.369965,0.346152,0.335551,0.326805,0.338086,0.351581,0.363511,0.397725,0.429903,0.485635,0.582638,0.745865,0.982717,1.309028,1.289754,1.280411,1.319648,1.366825,1.449688,1.610792,1.651413,1.442754,1.328794,1.245182,1.201304,1.162531,1.164663,1.137175,0.656475,0.473605,0.373042,0.311192,0.571155,0.079643,-2.045127,0.150000,0.000000,0.512650,-0.433491,-2.449566
41.760,0.278633,0.254291,0.238153,0.216405,0.213182,0.200308,0.214917,0.223025,0.233345,0.262119,0.282596,0.329219,0.395992,0.368290,0.347906,0.336346,0.337080,0.339844,0.344607,0.369600,0.398640,0.426239,0.481701,0.589896,0.741084,1.019256,1.306197,1.280496,1.280506,1.323580,1.355713,1.443050,1.599114,1.655924,1.452070,1.323392,1.259884,1.194607,1.161335,1.169879,1.101966,0.662676,0.478485,0.384736,0.321011,0.569785,0.076969,-2.043832,0.150000,0.000000,0.510340,-0.435406,-2.449566
41.780,0.289567,0.254243,0.242011,0.231234,0.222450,0.219666,0.231160,0.221364,0.255780,0.266967,0.291273,0.332223,0.394561,0.365814,0.352352,0.337273,0.326439,0.331321,0.348551,0.352526,0.392033,0.428002,0.488765,0.577007,0.737251,1.012088,1.309585,1.276435,1.269186,1.320035,1.370706,1.463484,1.588086,1.654021,1.464244,1.333437,1.264270,1.198464,1.164162,1.159432,1.123241,0.672571,0.486429,0.376162,0.328715,0.568414,0.074295,-2.045127,0.150000,0.000000,0.508030,-0.437320,-2.449566
41.800,0.281285,0.255953,0.238839,0.228347,0.208478,0.218881,0.225918,0.220763,0.252296,0.265230,0.290944,0.323569,0.382063,0.366855,0.349563,0.333509,0.331253,0.332827,0.336963,0.348648,0.381256,0.419041,0.481640,0.583762,0.729565,0.970263,1.297412,1.274862,1.274353,1.310671,1.355317,1.447001,1.590415,1.660752,1.460019,1.332826,1.259981,1.203050,1.153344,1.184757,1.140576,0.673501,0.485677,0.386008,0.331374,0.567043,0.071621,-2.043832,0.150000,0.000000,0.505720,-0.439235,-2.449565
41.820,0.279709,0.266235,0.244694,0.225487,0.221540,0.218516,0.233811,0.230485,0.237934,0.256122,0.291104,0.330264,0.387858,0.360792,0.341216,0.330656,0.328973,0.331131,0.337861,0.354414,0.385812,0.414442,0.471748,0.571188,0.718841,1.002543,1.301204,1.272856,1.277015,1.311739,1.363467,1.443443,1.596989,1.660590,1.462688,1.339964,1.252561,1.194587,1.170515,1.163661,1.148682,0.683875,0.497397,0.390695,0.326333,0.565672,0.068947,-2.045127,0.150000,0.000000,0.503410,-0.441149,-2.449565
41.840,0.288714,0.256391,0.238480,0.236281,0.226377,0.218364,0.223180,0.235277,0.253592,0.272542,0.292376,0.342741,0.388415,0.356643,0.335205,0.319757,0.318700,0.323801,0.340236,0.361426,0.378151,0.419106,0.479138,0.577412,0.719734,0.955033,1.300700,1.271413,1.276934,1.305267,1.346228,1.442976,1.583273,1.690527,1.463032,1.336067,1.269391,1.203992,1.165954,1.179055,1.185802,0.694384,0.503259,0.385431,0.335371,0.564301,0.066273,-2.043832,0.150000,0.000000,0.501101,-0.443063,-2.449565
41.860,0.299724,0.271429,0.254629,0.238325,0.240645,0.239009,0.230925,0.234729,0.252700,0.262215,0.293246,0.349058,0.384243,0.355369,0.333296,0.336606,0.323405,0.333289,0.341338,0.353259,0.377706,0.416732,0.465134,0.573620,0.714140,0.989650,1.308113,1.271005,1.246751,1.304406,1.355134,1.455368,1.581160,1.665170,1.462677,1.342009,1.261772,1.211624,1.139626,1.160477,1.187835,0.701728,0.501903,0.386796,0.342961,0.562980,0.063690,-2.043832,0.150000,0.000000,0.498791,-0.444978,-2.449565
41.880,0.300223,0.264228,0.249855,0.235645,0.234898,0.229567,0.240353,0.240863,0.255434,0.276150,0.298230,0.342672,0.381922,0.357453,0.329743,0.325680,0.321944,0.323755,0.348043,0.346910,0.372817,0.422317,0.458409,0.570490,0.714012,0.946882,1.290781,1.268286,1.264029,1.306339,1.357523,1.440233,1.590264,1.700696,1.477424,1.343428,1.255849,1.205606,1.174907,1.182205,1.199110,0.699357,0.506927,0.401783,0.336938,0.561563,0.060923,-2.043832,0.150000,0.000000,0.496481,-0.446892,-2.449565
41.900,0.299679,0.270185,0.257313,0.239212,0.243640,0.237023,0.228857,0.241496,0.250816,0.277044,0.304382,0.355535,0.382806,0.354362,0.333391,0.323611,0.321540,0.325784,0.324409,0.344886,0.363050,0.410718,0.461470,0.554949,0.711965,0.975947,1.292017,1.261274,1.278604,1.291380,1.353899,1.450266,1.588318,1.675093,1.469309,1.347170,1.278277,1.208870,1.174595,1.172222,1.213682,0.720076,0.514349,0.404679,0.350846,0.560242,0.058340,-2.043832,0.150000,0.000000,0.494171,-0.448807,-2.449565
41.920,0.294212,0.272467,0.261375,0.241752,0.244292,0.236158,0.242066,0.256379,0.249304,0.279979,0.318959,0.356926,0.375725,0.351432,0.333246,0.330879,0.320693,0.326552,0.333787,0.340957,0.374936,0.405719,0.454154,0.564807,0.699112,0.938541,1.297478,1.270106,1.282321,1.300926,1.335224,1.422149,1.566542,1.672834,1.473177,1.347290,1.265708,1.212479,1.178306,1.195809,1.219836,0.719598,0.511756,0.406193,0.354720,0.558825,0.055573,-2.043832,0.150000,0.000000,0.491861,-0.450721,-2.449565
41.940,0.308898,0.271792,0.263432,0.249788,0.237010,0.224334,0.251549,0.248136,0.266462,0.278425,0.318527,0.362143,0.375417,0.355428,0.333614,0.323967,0.316463,0.320287,0.321519,0.340726,0.373156,0.407601,0.455933,0.556450,0.700267,0.973318,1.288153,1.260582,1.262582,1.297383,1.337091,1.436125,1.566129,1.678565,1.469497,1.351905,1.280926,1.214146,1.177376,1.175073,1.206150,0.721159,0.522887,0.414361,0.346335,0.557503,0.052990,-2.043832,0.150000,0.000000,0.489551,-0.452635,-2.449565
41.960,0.306252,0.276624,0.259404,0.248098,0.237458,0.241797,0.252526,0.253518,0.263600,0.285186,0.310731,0.356360,0.377905,0.348198,0.329476,0.325435,0.312204,0.312863,0.325113,0.336808,0.369940,0.405055,0.448571,0.550677,0.701707,0.925460,1.282750,1.261347,1.243346,1.293859,1.353429,1.423258,1.576872,1.678970,1.474611,1.347153,1.268050,1.221519,1.191714,1.197001,1.217682,0.725838,0.528102,0.423576,0.357903,0.556087,0.050223,-2.043832,0.150000,0.000000,0.487241,-0.454550,-2.449565
41.980,0.303321,0.281097,0.255361,0.250745,0.244692,0.235122,0.245303,0.248634,0.262746,0.290530,0.313182,0.369310,0.375922,0.349106,0.316111,0.315447,0.312336,0.308551,0.324415,0.334803,0.357262,0.398540,0.456793,0.546213,0.690805,0.956078,1.275761,1.254076,1.259384,1.295622,1.324851,1.440196,1.559104,1.710765,1.487694,1.354025,1.281910,1.216556,1.184624,1.189259,1.214471,0.744649,0.532240,0.422719,0.366453,0.554765,0.047640,-2.043832,0.150000,0.000000,0.484931,-0.456464,-2.449565
42.000,0.318020,0.281271,0.262372,0.250768,0.248246,0.247713,0.246248,0.251594,0.268156,0.293323,0.318775,0.372148,0.371800,0.343515,0.322188,0.312302,0.319396,0.299167,0.321050,0.332209,0.360609,0.390957,0.451182,0.552210,0.688816,0.914940,1.288797,1.246248,1.240218,1.285121,1.325319,1.414971,1.571849,1.711202,1.482501,1.358730,1.271140,1.224004,1.189782,1.181391,1.212831,0.754070,0.538940,0.429971,0.353377,0.553349,0.044873,-2.043832,0.150000,0.000000,0.482622,-0.458378,-2.449565
42.020,0.320034,0.279041,0.265302,0.258875,0.251287,0.247522,0.251800,0.261280,0.279140,0.292738,0.320142,0.365722,0.351815,0.345643,0.319909,0.306815,0.314362,0.311853,0.318665,0.342701,0.369239,0.397296,0.455499,0.542052,0.678641,0.906293,1.285821,1.249583,1.250615,1.292307,1.320827,1.431170,1.562904,1.706838,1.485942,1.350373,1.272810,1.217463,1.204005,1.187300,1.208337,0.753038,0.541661,0.425180,0.357823,0.552027,0.042290,-2.043832,0.150000,0.000000,0.480312,-0.460292,-2.449565
42.040,0.310338,0.282885,0.274911,0.263733,0.249387,0.247245,0.250619,0.266211,0.265060,0.290524,0.329968,0.384856,0.361827,0.343224,0.321409,0.308102,0.307145,0.306253,0.329589,0.341216,0.361628,0.397897,0.447619,0.537025,0.684135,0.935882,1.277562,1.248703,1.256862,1.281105,1.340395,1.429814,1.569168,1.711184,1.494286,1.361097,1.287642,1.214411,1.185798,1.191044,1.220066,0.765581,0.550046,0.435347,0.368263,0.550657,0.039616,-2.045127,0.150000,0.000000,0.478002,-0.462207,-2.449564
42.060,0.319516,0.280299,0.277948,0.260879,0.255111,0.242768,0.260144,0.264430,0.273703,0.297448,0.336102,0.379396,0.368890,0.336419,0.302678,0.312186,0.296530,0.300707,0.316369,0.334147,0.362078,0.384657,0.443307,0.536560,0.680451,0.892406,1.279812,1.248781,1.243707,1.287953,1.332156,1.416027,1.548115,1.706950,1.483080,1.359299,1.279119,1.221559,1.192116,1.194771,1.214032,0.774441,0.555999,0.441054,0.375049,0.549286,0.036942,-2.043832,0.150000,0.000000,0.475692,-0.464121,-2.449564
42.080,0.328849,0.293507,0.274567,0.252276,0.259712,0.251695,0.261322,0.258929,0.280275,0.304452,0.341416,0.377662,0.354388,0.333611,0.319406,0.314204,0.301035,0.301789,0.315706,0.325102,0.353779,0.391294,0.439643,0.544598,0.660251,0.894251,1.276507,1.248338,1.245224,1.268985,1.316319,1.413581,1.549277,1.710942,1.490447,1.368078,1.280860,1.225980,1.197305,1.203555,1.222159,0.772805,0.560454,0.441419,0.373323,0.547915,0.034268,-2.045127,0.150000,0.000000,0.473382,-0.466035,-2.449564
42.100,0.324186,0.299848,0.278066,0.272266,0.255324,0.252730,0.255127,0.265470,0.286756,0.305696,0.338755,0.386530,0.361583,0.337007,0.315628,0.299172,0.302340,0.298287,0.309060,0.324961,0.356156,0.383220,0.449346,0.530005,0.671894,0.885498,1.276333,1.232564,1.235267,1.281146,1.333056,1.427026,1.560304,1.705520,1.503916,1.370471,1.282285,1.218873,1.195403,1.197698,1.224000,0.791610,0.566217,0.450769,0.370429,0.546544,0.031593,-2.043832,0.150000,0.000000,0.471072,-0.467950,-2.449564
42.120,0.336957,0.299418,0.284908,0.270125,0.272943,0.259071,0.264964,0.260728,0.298241,0.308997,0.340795,0.391540,0.353605,0.321811,0.315015,0.305582,0.297250,0.296025,0.314878,0.321386,0.357895,0.387738,0.439605,0.515838,0.664690,0.911514,1.264537,1.246108,1.220357,1.279522,1.330912,1.418922,1.539768,1.711895,1.489596,1.371637,1.288342,1.222733,1.193672,1.199972,1.234905,0.790784,0.574032,0.449936,0.383953,0.545173,0.028919,-2.045127,0.150000,0.000000,0.468762,-0.469864,-2.449564
42.140,0.335690,0.296719,0.281668,0.262050,0.253150,0.262794,0.258453,0.264353,0.285856,0.312643,0.348968,0.390590,0.353577,0.335311,0.310244,0.307773,0.295811,0.301800,0.309602,0.320359,0.342595,0.374786,0.438187,0.526305,0.654270,0.867483,1.270253,1.236794,1.242063,1.275130,1.309168,1.412284,1.532879,1.713961,1.505115,1.372729,1.284689,1.231363,1.203614,1.200900,1.228536,0.794804,0.568549,0.454896,0.378373,0.543803,0.026245,-2.043832,0.150000,0.000000,0.466452,-0.471778,-2.449564
42.160,0.340898,0.302013,0.298360,0.275763,0.265328,0.259690,0.257947,0.263136,0.283366,0.313817,0.348888,0.388754,0.348651,0.317362,0.304958,0.305940,0.295000,0.302209,0.306575,0.323944,0.346861,0.373003,0.433485,0.527050,0.657985,0.864397,1.261107,1.228675,1.227697,1.271192,1.306935,1.401008,1.537066,1.711258,1.501847,1.374658,1.286393,1.229059,1.206585,1.205331,1.232851,0.808810,0.577461,0.467030,0.390973,0.542481,0.023662,-2.043832,0.150000,0.000000,0.464143,-0.473693,-2.449564
42.180,0.338908,0.309740,0.290829,0.270144,0.271718,0.274045,0.261834,0.274086,0.290158,0.309747,0.355419,0.397854,0.343454,0.329571,0.310743,0.289126,0.298830,0.292211,0.309568,0.330674,0.335916,0.377437,0.434584,0.512684,0.647567,0.859905,1.256938,1.235301,1.234607,1.266550,1.307481,1.420257,1.532457,1.707166,1.505817,1.374520,1.292134,1.231614,1.196627,1.213167,1.232605,0.818442,0.585283,0.460209,0.387795,0.541065,0.020895,-2.043832,0.150000,0.000000,0.461833,-0.475607,-2.449564
42.200,0.338678,0.309359,0.282688,0.278218,0.270602,0.269104,0.267784,0.280328,0.296992,0.325276,0.356581,0.394795,0.340051,0.331973,0.302413,0.302912,0.310125,0.296212,0.290182,0.311591,0.344816,0.366797,0.429175,0.509992,0.648313,0.891633,1.251669,1.234557,1.235721,1.268464,1.316254,1.392169,1.528363,1.715360,1.511284,1.382812,1.300207,1.230569,1.211676,1.207285,1.239826,0.822020,0.581258,0.466712,0.400571,0.539743,0.018312,-2.043832,0.150000,0.000000,0.459523,-0.477521,-2.449564
42.220,0.341795,0.318865,0.293427,0.273664,0.264308,0.276654,0.283000,0.278829,0.291509,0.319912,0.345076,0.388256,0.345658,0.320442,0.307937,0.294041,0.282712,0.292147,0.307722,0.315155,0.332761,0.363066,0.425735,0.511116,0.645433,0.851499,1.252043,1.217320,1.229962,1.268434,1.312098,1.405208,1.539748,1.716495,1.507510,1.386158,1.295717,1.234174,1.203931,1.207872,1.241494,0.831991,0.590519,0.466099,0.403000,0.538326,0.015545,-2.043832,0.150000,0.000000,0.457213,-0.479436,-2.449564
42.240,0.350117,0.318224,0.298729,0.280166,0.273208,0.272839,0.266878,0.286964,0.298120,0.328475,0.352780,0.388584,0.332289,0.319564,0.306261,0.305178,0.290256,0.287702,0.291455,0.316932,0.338190,0.369863,0.421365,0.511227,0.634011,0.848824,1.259882,1.230237,1.218174,1.257176,1.310836,1.389195,1.522504,1.711284,1.501229,1.388707,1.313581,1.237897,1.206565,1.208640,1.240021,0.833831,0.599099,0.477346,0.401743,0.537005,0.012962,-2.043832,0.150000,0.000000,0.454903,-0.481350,-2.449564
42.260,0.350618,0.315144,0.302739,0.275073,0.280280,0.279876,0.282609,0.286161,0.302968,0.338479,0.357795,0.383905,0.326732,0.303872,0.302280,0.288588,0.290476,0.289647,0.285651,0.312814,0.343998,0.368320,0.421095,0.501376,0.629934,0.877705,1.267184,1.220568,1.231991,1.261411,1.315585,1.394758,1.532404,1.708225,1.513548,1.380280,1.305241,1.249595,1.212013,1.205102,1.245737,0.842530,0.600735,0.483855,0.398903,0.535588,0.010195,-2.043832,0.150000,0.000000,0.452593,-0.483264,-2.449564
42.280,0.356073,0.319995,0.303202,0.289735,0.286366,0.278773,0.275830,0.292855,0.313798,0.336312,0.363133,0.377132,0.338942,0.306375,0.301421,0.283046,0.284734,0.286587,0.299893,0.308012,0.331158,0.368244,0.403702,0.504732,0.625562,0.835759,1.251888,1.216908,1.225858,1.255147,1.310215,1.399605,1.521484,1.707474,1.511957,1.382046,1.301958,1.246766,1.228502,1.217793,1.242319,0.848948,0.607386,0.478349,0.411743,0.534267,0.007612,-2.043832,0.150000,0.000000,0.450283,-0.485178,-2.449564
42.300,0.357591,0.332208,0.312633,0.293085,0.274727,0.272182,0.285471,0.289983,0.308375,0.325954,0.358438,0.369644,0.336792,0.315460,0.291633,0.286323,0.278935,0.283648,0.293344,0.302533,0.326541,0.363986,0.416590,0.502095,0.627489,0.821737,1.248490,1.216531,1.241189,1.250807,1.309721,1.383624,1.530180,1.704729,1.506767,1.384885,1.312273,1.243466,1.204023,1.209708,1.236335,0.850499,0.609977,0.488446,0.415047,0.532850,0.004845,-2.043832,0.150000,0.000000,0.447974,-0.487093,-2.449564
42.320,0.353897,0.326502,0.298067,0.291427,0.284266,0.274467,0.285046,0.289720,0.306515,0.337273,0.364425,0.376821,0.337522,0.313274,0.282194,0.282574,0.279940,0.275775,0.290739,0.299552,0.318957,0.357177,0.409212,0.488449,0.618479,0.856874,1.235736,1.214752,1.220285,1.255244,1.283323,1.395375,1.510360,1.709710,1.528542,1.390982,1.317001,1.249750,1.217294,1.221834,1.250083,0.864490,0.619170,0.491575,0.425009,0.531528,0.002262,-2.043832,0.150000,0.000000,0.445664,-0.489007,-2.449564
42.340,0.369095,0.326987,0.310118,0.293999,0.282706,0.281234,0.284108,0.298084,0.316263,0.337878,0.370540,0.370776,0.333528,0.310599,0.286677,0.283435,0.273362,0.277562,0.275621,0.304072,0.324842,0.355950,0.396352,0.496138,0.612086,0.854600,1.243530,1.204509,1.212243,1.237677,1.285507,1.372992,1.527556,1.707289,1.529305,1.394579,1.311540,1.255489,1.227464,1.220767,1.246611,0.869336,0.626728,0.492209,0.410583,0.530158,-0.000412,-2.045127,0.150000,0.000000,0.443354,-0.490921,-2.449564
42.360,0.361779,0.326594,0.307718,0.295124,0.287293,0.288610,0.286911,0.289254,0.320508,0.336244,0.381901,0.365914,0.330244,0.305642,0.290512,0.277511,0.273465,0.280990,0.275004,0.302925,0.319513,0.348157,0.396549,0.480210,0.608275,0.843008,1.246334,1.198909,1.215568,1.250445,1.300135,1.390719,1.507216,1.715977,1.533533,1.390540,1.320922,1.255121,1.224215,1.220674,1.246620,0.880144,0.627533,0.500078,0.424762,0.528787,-0.003086,-2.043832,0.150000,0.000000,0.441044,-0.492836,-2.449564
42.380,0.364236,0.337396,0.312152,0.299458,0.293721,0.289417,0.294051,0.302368,0.317592,0.345703,0.382033,0.372777,0.322456,0.303158,0.284649,0.279397,0.269600,0.272868,0.283828,0.301900,0.321839,0.356698,0.404489,0.485065,0.609639,0.806449,1.244745,1.208254,1.194762,1.254791,1.298256,1.367105,1.517394,1.703956,1.528308,1.398459,1.321141,1.248858,1.219537,1.228812,1.255875,0.889232,0.644125,0.503648,0.434329,0.527416,-0.005760,-2.045127,0.150000,0.000000,0.438734,-0.494750,-2.449564
42.400,0.370208,0.326644,0.311199,0.299451,0.287555,0.293192,0.300412,0.301007,0.314265,0.356439,0.379560,0.360643,0.322834,0.300659,0.293166,0.278315,0.261976,0.264496,0.287200,0.295413,0.321158,0.349262,0.385471,0.477468,0.600588,0.834314,1.244306,1.213828,1.207883,1.230669,1.295095,1.386047,1.507079,1.703553,1.536967,1.402399,1.313723,1.255098,1.239696,1.227706,1.246135,0.895455,0.646412,0.506339,0.428988,0.526045,-0.008434,-2.043832,0.150000,0.000000,0.436424,-0.496664,-2.449564
42.420,0.375449,0.336974,0.318750,0.303766,0.293152,0.284785,0.303319,0.303378,0.330245,0.351580,0.378340,0.364011,0.327707,0.294083,0.279070,0.277213,0.277936,0.274924,0.278297,0.304385,0.319369,0.342229,0.395446,0.471821,0.597352,0.822066,1.227232,1.194141,1.203270,1.243450,1.272684,1.367308,1.492693,1.702505,1.526226,1.399235,1.327761,1.259055,1.235096,1.223921,1.253552,0.904001,0.653782,0.510232,0.426134,0.524675,-0.011108,-2.045127,0.150000,0.000000,0.434114,-0.498579,-2.449564
42.440,0.369712,0.336811,0.316123,0.298369,0.303953,0.301875,0.301855,0.303856,0.325858,0.349604,0.383090,0.361117,0.327862,0.299088,0.281615,0.271452,0.266914,0.271559,0.279466,0.293772,0.316457,0.338245,0.390586,0.466820,0.591568,0.825875,1.226076,1.207577,1.207033,1.243165,1.274466,1.359879,1.506096,1.673191,1.532255,1.412515,1.335481,1.255993,1.226311,1.224734,1.252618,0.913193,0.655743,0.514210,0.437870,0.523304,-0.013782,-2.043832,0.150000,0.000000,0.431805,-0.500493,-2.449564
42.460,0.387214,0.350050,0.322994,0.303346,0.310154,0.296904,0.304946,0.303076,0.332236,0.356782,0.395564,0.356009,0.316842,0.302641,0.277707,0.271809,0.254951,0.271089,0.275195,0.281960,0.307951,0.336255,0.391641,0.468836,0.589951,0.782268,1.235466,1.201504,1.199152,1.228420,1.290275,1.379031,1.503267,1.697946,1.526807,1.404315,1.336120,1.262281,1.239603,1.226264,1.262320,0.906807,0.660942,0.528020,0.444593,0.521982,-0.016365,-2.043832,0.150000,0.000000,0.429495,-0.502407,-2.449564
42.480,0.386427,0.347394,0.317587,0.306408,0.305567,0.305585,0.303361,0.318245,0.330968,0.356293,0.401648,0.350205,0.315317,0.299251,0.274519,0.270956,0.258384,0.265642,0.268074,0.293085,0.312825,0.337466,0.381069,0.466615,0.588531,0.806628,1.226831,1.207975,1.202668,1.230356,1.264189,1.371948,1.498594,1.698071,1.533562,1.406377,1.330820,1.265022,1.226932,1.236837,1.261044,0.918125,0.665529,0.521410,0.442382,0.520566,-0.019132,-2.043832,0.150000,0.000000,0.427185,-0.504321,-2.449564
42.500,0.390512,0.343819,0.325599,0.316314,0.306774,0.303071,0.307759,0.319203,0.340225,0.358724,0.399044,0.350845,0.296962,0.295052,0.272023,0.260285,0.268414,0.265574,0.271114,0.292838,0.315722,0.338289,0.388301,0.460464,0.577955,0.771280,1.229087,1.194524,1.195427,1.235293,1.262188,1.367880,1.493635,1.686240,1.543576,1.402531,1.322076,1.264329,1.249733,1.233306,1.255500,0.922287,0.664429,0.522213,0.439355,0.519244,-0.021715,-2.043832,0.150000,0.000000,0.424875,-0.506236,-2.449564
42.520,0.379360,0.364117,0.331518,0.318496,0.300557,0.307047,0.311504,0.317492,0.342874,0.362523,0.398878,0.346730,0.314115,0.291143,0.279878,0.263128,0.262164,0.263956,0.272462,0.285125,0.306043,0.335171,0.382802,0.459000,0.579342,0.766023,1.223244,1.197757,1.180312,1.234236,1.276267,1.352437,1.492397,1.687330,1.548100,1.420138,1.324999,1.262493,1.240379,1.231257,1.271491,0.928248,0.670840,0.533806,0.449860,0.517828,-0.024482,-2.043832,0.150000,0.000000,0.422565,-0.508150,-2.449564
