timestamp,range_0,range_16,range_32,range_48,range_64,range_80,range_96,range_112,range_128,range_144,range_160,range_176,range_192,range_208,range_224,range_240,range_256,range_272,range_288,range_304,range_320,range_336,range_352,odom_x,odom_y,odom_theta,v,w,gt_x,gt_y,gt_theta
29.360,0.291862,0.323074,0.389479,0.535020,0.972166,0.924934,0.957475,1.075858,1.354260,1.355390,1.224031,1.207673,1.289302,0.970451,0.714823,0.609990,0.573692,0.589867,0.642929,0.424509,0.330629,0.302083,0.292111,-0.284534,-0.265405,0.494858,0.000000,1.000000,-0.426889,-0.179938,-0.146440
29.380,0.298397,0.319599,0.385951,0.525134,0.948370,0.933549,0.945955,1.070623,1.326851,1.371827,1.234167,1.210587,1.270359,0.994001,0.723293,0.616365,0.576288,0.592316,0.632569,0.437869,0.343506,0.305441,0.292490,-0.284534,-0.265405,0.515582,0.000000,1.000000,-0.426717,-0.179910,-0.126441
29.400,0.291071,0.317094,0.376133,0.511465,0.917793,0.924829,0.955218,1.058616,1.310796,1.382766,1.243285,1.205760,1.275940,1.024913,0.733470,0.622253,0.578086,0.572368,0.632694,0.443998,0.343061,0.308700,0.295106,-0.284534,-0.265405,0.536306,0.000000,1.000000,-0.426720,-0.179909,-0.108439
29.420,0.293571,0.310641,0.371270,0.491334,0.847633,0.933647,0.945372,1.041995,1.287576,1.394307,1.247971,1.211600,1.267131,1.030621,0.745338,0.627080,0.575114,0.572755,0.623185,0.458496,0.355311,0.303596,0.297638,-0.284534,-0.265405,0.554440,0.000000,1.000000,-0.426722,-0.179907,-0.090450
29.440,0.284013,0.321862,0.363202,0.482459,0.823800,0.929583,0.948340,1.035971,1.266713,1.410810,1.237060,1.199438,1.261565,1.077908,0.748895,0.634268,0.582696,0.585201,0.629822,0.463441,0.363498,0.311552,0.291024,-0.284534,-0.265405,0.575164,0.000000,1.000000,-0.426725,-0.179906,-0.072461
29.460,0.296854,0.321286,0.360790,0.474625,0.772141,0.932282,0.945443,1.027915,1.238586,1.429255,1.265738,1.207160,1.248180,1.089245,0.785715,0.641278,0.581363,0.578409,0.607567,0.478071,0.357723,0.320316,0.292319,-0.284534,-0.265405,0.595888,0.000000,1.000000,-0.426727,-0.179904,-0.054471
29.480,0.298269,0.305280,0.365360,0.458822,0.762188,0.931094,0.939363,1.023453,1.223696,1.453429,1.265257,1.211686,1.245299,1.122420,0.770431,0.641889,0.576175,0.579859,0.616908,0.479335,0.368628,0.314895,0.293202,-0.284534,-0.265405,0.614021,0.000000,1.000000,-0.426728,-0.179903,-0.036482
29.500,0.296610,0.302381,0.339701,0.454534,0.711110,0.940911,0.933402,1.022659,1.203442,1.468220,1.268822,1.205272,1.249428,1.148334,0.800109,0.654115,0.583001,0.566168,0.608985,0.497670,0.373939,0.308938,0.293095,-0.284534,-0.265405,0.634745,0.000000,1.000000,-0.426729,-0.179901,-0.018492
29.520,0.286891,0.309901,0.346234,0.441280,0.690222,0.947356,0.930855,1.007836,1.188501,1.494016,1.284201,1.211985,1.239429,1.207319,0.809537,0.660082,0.591385,0.569103,0.603938,0.502853,0.384980,0.319058,0.295210,-0.284534,-0.265405,0.655469,0.000000,1.000000,-0.426730,-0.179900,-0.000504
29.540,0.303045,0.301298,0.351917,0.435212,0.665794,0.942923,0.942136,1.004919,1.171053,1.509802,1.291409,1.211107,1.234305,1.236360,0.816392,0.651548,0.591290,0.568289,0.596781,0.525527,0.387437,0.326647,0.294381,-0.284534,-0.265405,0.676193,0.000000,1.000000,-0.426731,-0.179899,0.017484
29.560,0.298814,0.300490,0.341440,0.424496,0.652316,0.951591,0.942984,0.994263,1.162122,1.518611,1.294317,1.210860,1.230636,1.272390,0.826328,0.671077,0.590947,0.581736,0.592136,0.540656,0.379008,0.331643,0.301487,-0.284534,-0.265405,0.694327,0.150000,0.000000,-0.426732,-0.179898,0.035471
29.580,0.289863,0.309484,0.340253,0.431183,0.629140,0.952169,0.942501,0.996210,1.158677,1.516036,1.295661,1.215651,1.221506,1.319968,0.843557,0.672498,0.593833,0.570925,0.587624,0.546203,0.407857,0.322010,0.295382,-0.282226,-0.263481,0.695622,0.150000,0.000000,-0.424575,-0.179813,0.044975
29.600,0.304605,0.306013,0.339486,0.436020,0.638272,0.948691,0.942780,0.992350,1.145864,1.508037,1.294603,1.204988,1.225887,1.311296,0.833176,0.668807,0.590074,0.566677,0.589611,0.550147,0.398300,0.325490,0.302728,-0.279918,-0.261557,0.694327,0.150000,0.000000,-0.421575,-0.179676,0.044972
29.620,0.296154,0.309125,0.352365,0.438807,0.637460,0.950463,0.926844,0.993100,1.153509,1.508244,1.294781,1.209035,1.214898,1.320384,0.823935,0.674327,0.593905,0.568802,0.596305,0.564554,0.410390,0.325582,0.302089,-0.277610,-0.259633,0.695622,0.150000,0.000000,-0.418575,-0.179539,0.044968
29.640,0.301306,0.313994,0.355913,0.425272,0.656390,0.953013,0.926228,0.995216,1.156186,1.507175,1.291561,1.203600,1.204779,1.314775,0.850911,0.671662,0.586530,0.567404,0.591302,0.570174,0.405142,0.343915,0.308192,-0.275382,-0.257773,0.695622,0.150000,0.000000,-0.415575,-0.179403,0.044961
29.660,0.311468,0.315051,0.354075,0.432991,0.664611,0.951076,0.931829,0.998628,1.142712,1.516671,1.291566,1.199957,1.211717,1.319698,0.841939,0.680179,0.589333,0.565906,0.589137,0.564627,0.398654,0.342499,0.314149,-0.272996,-0.255781,0.695622,0.150000,0.000000,-0.412576,-0.179267,0.044956
29.680,0.309413,0.318072,0.358004,0.431228,0.671942,0.955419,0.925967,0.988023,1.144958,1.505117,1.288053,1.197806,1.201187,1.314268,0.829750,0.672549,0.594710,0.574593,0.592576,0.582784,0.426051,0.344761,0.311497,-0.270769,-0.253922,0.695622,0.150000,0.000000,-0.409578,-0.179132,0.044951
29.700,0.317121,0.323493,0.359366,0.442296,0.677202,0.951081,0.926583,0.995552,1.146002,1.512868,1.282791,1.189748,1.201565,1.309904,0.825457,0.670278,0.590016,0.558524,0.591515,0.573467,0.430795,0.344683,0.311211,-0.268383,-0.251929,0.695622,0.150000,0.000000,-0.406579,-0.178996,0.044948
29.720,0.316857,0.332790,0.368715,0.442157,0.679790,0.951510,0.933769,0.984107,1.151032,1.501469,1.271270,1.187084,1.199865,1.311002,0.841231,0.672380,0.600696,0.577549,0.597964,0.583544,0.437603,0.351657,0.326032,-0.266155,-0.250070,0.695622,0.150000,0.000000,-0.403581,-0.178861,0.044945
29.740,0.319642,0.324575,0.364682,0.459573,0.684610,0.952666,0.920356,0.984711,1.139633,1.496858,1.278232,1.187365,1.194726,1.307919,0.842454,0.676327,0.593444,0.566101,0.597779,0.598062,0.427429,0.356621,0.328585,-0.263769,-0.248078,0.695622,0.150000,0.000000,-0.400583,-0.178726,0.044942
29.760,0.320950,0.333258,0.373747,0.460590,0.689840,0.950065,0.930278,0.988888,1.142628,1.498680,1.272638,1.181155,1.193015,1.308819,0.849829,0.667797,0.596602,0.570183,0.588783,0.600148,0.437548,0.360264,0.331185,-0.261542,-0.246218,0.695622,0.150000,0.000000,-0.397586,-0.178592,0.044940
29.780,0.324453,0.334888,0.377885,0.465612,0.706468,0.947456,0.930860,0.986121,1.152777,1.488104,1.268860,1.180204,1.195742,1.304529,0.849150,0.671224,0.589458,0.571413,0.595989,0.608588,0.438317,0.355475,0.322016,-0.259234,-0.244294,0.694327,0.150000,0.000000,-0.394588,-0.178457,0.044939
29.800,0.317595,0.345086,0.380062,0.465819,0.710830,0.946170,0.931165,0.985993,1.150264,1.483034,1.260421,1.179582,1.190217,1.303679,0.829797,0.670566,0.597648,0.578365,0.593098,0.608457,0.431345,0.372379,0.333437,-0.256926,-0.242370,0.695622,0.150000,0.000000,-0.391591,-0.178322,0.044938
29.820,0.332115,0.347088,0.387423,0.478694,0.723130,0.955141,0.931187,0.986990,1.146016,1.482970,1.258354,1.169734,1.189653,1.298230,0.813660,0.678889,0.588920,0.574960,0.596158,0.620824,0.448744,0.366536,0.332174,-0.254618,-0.240446,0.694327,0.150000,0.000000,-0.388593,-0.178187,0.044937
29.840,0.328205,0.349047,0.380823,0.486222,0.727034,0.951625,0.938142,0.995141,1.146066,1.474170,1.266317,1.178748,1.189089,1.294876,0.826501,0.671828,0.586551,0.571706,0.595615,0.627817,0.448481,0.366922,0.337718,-0.252310,-0.238521,0.695622,0.150000,0.000000,-0.385596,-0.178052,0.044936
29.860,0.332534,0.343229,0.384691,0.480579,0.718846,0.943829,0.931430,0.991406,1.154796,1.474102,1.256040,1.168688,1.177377,1.293677,0.818733,0.677897,0.591061,0.566919,0.592552,0.622739,0.453009,0.376351,0.345664,-0.250002,-0.236597,0.694327,0.150000,0.000000,-0.382599,-0.177917,0.044936
29.880,0.343508,0.360577,0.392677,0.491718,0.725453,0.948428,0.933837,0.986121,1.143436,1.473551,1.259431,1.167344,1.171429,1.289637,0.863281,0.677804,0.594172,0.574323,0.586674,0.640864,0.451303,0.386292,0.343802,-0.247694,-0.234673,0.695622,0.150000,0.000000,-0.379602,-0.177783,0.044936
29.900,0.345626,0.352569,0.400279,0.497876,0.746360,0.956783,0.923776,0.990998,1.145719,1.471626,1.247859,1.164841,1.162866,1.287056,0.842654,0.671790,0.593147,0.580136,0.590099,0.638146,0.458768,0.381787,0.348343,-0.245385,-0.232748,0.694327,0.150000,0.000000,-0.376605,-0.177648,0.044936
29.920,0.352802,0.355178,0.398785,0.498241,0.757574,0.955215,0.934033,0.989834,1.144137,1.470174,1.239480,1.166947,1.175248,1.291259,0.846172,0.670871,0.597132,0.566151,0.593363,0.655082,0.480646,0.387125,0.352742,-0.243077,-0.230824,0.695622,0.150000,0.000000,-0.373608,-0.177513,0.044935
29.940,0.352374,0.353532,0.401401,0.499001,0.746862,0.948456,0.922229,0.981598,1.149763,1.472891,1.240858,1.160951,1.166906,1.282328,0.843709,0.676384,0.599328,0.563136,0.592096,0.648638,0.459619,0.387638,0.362354,-0.240850,-0.228965,0.695622,0.150000,0.000000,-0.370610,-0.177379,0.044935
29.960,0.351595,0.362153,0.396768,0.497505,0.751134,0.949952,0.931143,0.995930,1.151681,1.457342,1.244828,1.154067,1.160706,1.277312,0.839844,0.677917,0.597632,0.573212,0.591996,0.663439,0.471213,0.384563,0.352825,-0.238464,-0.226973,0.695622,0.150000,0.000000,-0.367613,-0.177244,0.044935
29.980,0.352386,0.366632,0.414830,0.498388,0.768107,0.950650,0.923922,0.992775,1.153363,1.452207,1.236450,1.152180,1.152939,1.272161,0.854279,0.674372,0.588924,0.569708,0.593704,0.666697,0.473956,0.400785,0.360112,-0.236237,-0.225113,0.695622,0.150000,0.000000,-0.364616,-0.177109,0.044935
30.000,0.363375,0.368510,0.414971,0.508041,0.763668,0.947101,0.937630,0.986778,1.141901,1.456674,1.235798,1.146876,1.160612,1.267324,0.848931,0.675482,0.596319,0.572000,0.597414,0.659752,0.474002,0.402438,0.358277,-0.233850,-0.223121,0.695622,0.150000,0.000000,-0.361619,-0.176974,0.044935
30.020,0.359574,0.377278,0.414358,0.514843,0.793032,0.955972,0.932853,0.984021,1.136913,1.448149,1.226633,1.147201,1.157589,1.266209,0.834611,0.678698,0.588130,0.578183,0.597884,0.666794,0.490528,0.405495,0.371065,-0.231623,-0.221262,0.695622,0.150000,0.000000,-0.358622,-0.176840,0.044935
30.040,0.370673,0.373069,0.420704,0.520936,0.774850,0.951305,0.936567,0.987121,1.159006,1.442641,1.224830,1.146173,1.153118,1.259015,0.849063,0.676761,0.594905,0.567844,0.597081,0.671206,0.497730,0.403377,0.367009,-0.229237,-0.219270,0.695622,0.150000,0.000000,-0.355625,-0.176705,0.044935
30.060,0.357225,0.386838,0.421382,0.527132,0.791235,0.948083,0.934237,0.984239,1.150156,1.436805,1.206339,1.134149,1.150831,1.265344,0.839466,0.676111,0.598032,0.581086,0.604582,0.672955,0.497954,0.409526,0.370776,-0.227009,-0.217410,0.695622,0.150000,0.000000,-0.352628,-0.176570,0.044935
30.080,0.361976,0.387273,0.436008,0.536284,0.796198,0.957515,0.928639,0.986568,1.147884,1.439481,1.220101,1.132856,1.144695,1.264333,0.863122,0.670836,0.590872,0.564364,0.594080,0.668657,0.504975,0.404028,0.385055,-0.224701,-0.215486,0.694327,0.150000,0.000000,-0.349631,-0.176435,0.044935
30.100,0.370854,0.380554,0.423955,0.541446,0.796173,0.952022,0.933777,0.988747,1.141086,1.437562,1.219659,1.135046,1.147830,1.252658,0.841565,0.676552,0.598888,0.579816,0.602874,0.677424,0.506911,0.417141,0.378877,-0.222393,-0.213562,0.695622,0.150000,0.000000,-0.346634,-0.176301,0.044935
30.120,0.373018,0.392251,0.437515,0.546699,0.815614,0.956731,0.937550,0.969725,1.136545,1.428416,1.219486,1.131890,1.151807,1.251295,0.841011,0.680077,0.591719,0.576593,0.593449,0.675562,0.494177,0.419169,0.383050,-0.220085,-0.211637,0.694327,0.150000,0.000000,-0.343637,-0.176166,0.044935
30.140,0.374269,0.390866,0.443378,0.535392,0.823227,0.945213,0.933169,0.986408,1.148727,1.420957,1.214753,1.133528,1.140877,1.238746,0.837770,0.676628,0.600584,0.576880,0.592973,0.682525,0.515265,0.426731,0.387190,-0.217777,-0.209713,0.695622,0.150000,0.000000,-0.340640,-0.176031,0.044935
30.160,0.382625,0.385486,0.444534,0.547659,0.831953,0.954146,0.931164,0.983356,1.138278,1.414007,1.209092,1.123267,1.134889,1.242492,0.848660,0.670568,0.595529,0.577585,0.595869,0.661937,0.509014,0.427965,0.390066,-0.215469,-0.207789,0.694327,0.150000,0.000000,-0.337643,-0.175896,0.044935
30.180,0.381253,0.387433,0.439572,0.556031,0.844904,0.951550,0.920746,0.983152,1.145010,1.413882,1.192791,1.120541,1.127079,1.236132,0.838479,0.678959,0.597761,0.573833,0.602963,0.678612,0.522060,0.421706,0.390026,-0.213161,-0.205864,0.695622,0.150000,0.000000,-0.334646,-0.175762,0.044935
30.200,0.386681,0.399534,0.453047,0.562221,0.849805,0.948140,0.927471,0.984144,1.141875,1.412343,1.180716,1.117067,1.124234,1.241809,0.862918,0.673928,0.591568,0.576588,0.593537,0.670200,0.517233,0.428951,0.390111,-0.210853,-0.203940,0.694327,0.150000,0.000000,-0.331649,-0.175627,0.044935
30.220,0.394976,0.403152,0.447434,0.560641,0.831875,0.956420,0.924227,0.984328,1.142077,1.402918,1.185534,1.119872,1.129386,1.234628,0.845330,0.674453,0.601347,0.573380,0.593147,0.680014,0.528597,0.435145,0.391184,-0.208545,-0.202016,0.695622,0.150000,0.000000,-0.328652,-0.175492,0.044935
30.240,0.391000,0.407041,0.462022,0.555741,0.849823,0.951311,0.926794,0.990774,1.142467,1.405261,1.182731,1.116285,1.117283,1.225297,0.846397,0.682222,0.598718,0.579764,0.596737,0.674856,0.519446,0.440439,0.399465,-0.206318,-0.200156,0.695622,0.150000,0.000000,-0.325656,-0.175357,0.044935
30.260,0.395092,0.410318,0.456857,0.571944,0.859378,0.943995,0.919288,0.979913,1.137278,1.400135,1.187516,1.112517,1.114624,1.223569,0.834808,0.679316,0.598285,0.573650,0.594230,0.669878,0.516251,0.442772,0.403976,-0.203932,-0.198164,0.695622,0.150000,0.000000,-0.322659,-0.175223,0.044935
30.280,0.394587,0.412219,0.468485,0.572223,0.870345,0.945483,0.932613,0.985034,1.148070,1.396053,1.189274,1.108613,1.120652,1.219514,0.849873,0.676987,0.599997,0.585540,0.593990,0.677208,0.545293,0.449371,0.411127,-0.201704,-0.196305,0.695622,0.150000,0.000000,-0.319662,-0.175088,0.044935
30.300,0.396928,0.412240,0.467932,0.570799,0.862528,0.944799,0.923848,0.988791,1.144294,1.397348,1.189868,1.106687,1.110273,1.225547,0.859066,0.680348,0.598777,0.583297,0.590843,0.684985,0.541400,0.452689,0.405843,-0.199318,-0.194313,0.695622,0.150000,0.000000,-0.316665,-0.174953,0.044935
30.320,0.402835,0.419156,0.468661,0.581953,0.885464,0.947344,0.931293,0.997560,1.146916,1.396564,1.183027,1.105080,1.116233,1.222267,0.870592,0.678410,0.598542,0.566873,0.601215,0.676386,0.543718,0.444146,0.411095,-0.197091,-0.192453,0.695622,0.150000,0.000000,-0.313668,-0.174818,0.044935
30.340,0.416272,0.421855,0.475792,0.575023,0.871307,0.947383,0.925164,0.982498,1.148635,1.383758,1.177253,1.094649,1.104186,1.213376,0.847545,0.681432,0.595593,0.569724,0.594746,0.674211,0.554933,0.451408,0.417438,-0.194704,-0.190461,0.695622,0.150000,0.000000,-0.310671,-0.174684,0.044935
30.360,0.415108,0.420405,0.466324,0.599369,0.898127,0.949049,0.928688,0.987498,1.140797,1.390809,1.173810,1.099074,1.096276,1.209362,0.853881,0.683054,0.594654,0.572418,0.595799,0.668200,0.558850,0.462748,0.421817,-0.192477,-0.188602,0.695622,0.150000,0.000000,-0.307674,-0.174549,0.044935
30.380,0.411404,0.429486,0.479376,0.591797,0.893870,0.949151,0.925042,0.984335,1.152111,1.368681,1.170320,1.088988,1.103898,1.207079,0.849012,0.681474,0.598395,0.573383,0.603568,0.680614,0.560280,0.470683,0.421574,-0.190169,-0.186678,0.694327,0.150000,0.000000,-0.304677,-0.174414,0.044935
30.400,0.426232,0.434837,0.470269,0.593095,0.903973,0.945715,0.926694,0.978744,1.139897,1.367101,1.163550,1.085391,1.096116,1.202404,0.837620,0.673220,0.596669,0.568256,0.600482,0.671026,0.564272,0.465896,0.427525,-0.187861,-0.184753,0.695622,0.150000,0.000000,-0.301680,-0.174279,0.044935
30.420,0.422800,0.440026,0.488826,0.602976,0.918753,0.954928,0.925155,0.983886,1.139763,1.377913,1.164757,1.088759,1.091526,1.200359,0.845120,0.675550,0.604377,0.568119,0.590697,0.674298,0.570990,0.474852,0.422727,-0.185553,-0.182829,0.694327,0.150000,0.000000,-0.298683,-0.174145,0.044935
30.440,0.413848,0.440185,0.495439,0.613827,0.924893,0.947582,0.920669,0.979465,1.132001,1.364378,1.158766,1.083170,1.094926,1.207191,0.846170,0.670111,0.595286,0.582940,0.594049,0.675595,0.570032,0.463064,0.437242,-0.183245,-0.180905,0.695622,0.150000,0.000000,-0.295686,-0.174010,0.044935
30.460,0.432511,0.435475,0.486500,0.610978,0.928627,0.945320,0.926898,0.983426,1.147631,1.359800,1.158595,1.080013,1.090893,1.198001,0.843438,0.672141,0.601173,0.569241,0.602524,0.676790,0.575718,0.476035,0.433075,-0.180937,-0.178980,0.694327,0.150000,0.000000,-0.292689,-0.173875,0.044935
30.480,0.422083,0.448236,0.500465,0.620271,0.930988,0.950994,0.922868,0.990479,1.139873,1.367198,1.152864,1.079374,1.095917,1.184318,0.839675,0.682363,0.601252,0.573520,0.597827,0.674895,0.578471,0.477168,0.442325,-0.178629,-0.177056,0.695622,0.150000,0.000000,-0.289692,-0.173740,0.044935
30.500,0.434178,0.440505,0.497573,0.622589,0.944161,0.951717,0.926029,0.979988,1.144092,1.347028,1.146719,1.068152,1.090832,1.186146,0.846027,0.684270,0.602012,0.566149,0.596132,0.680906,0.583524,0.485224,0.442200,-0.176321,-0.175132,0.694327,0.150000,0.000000,-0.286695,-0.173606,0.044935
30.520,0.434626,0.441851,0.500091,0.617083,0.938756,0.947788,0.921688,0.989070,1.138067,1.354467,1.148262,1.072805,1.081268,1.171425,0.834300,0.682327,0.603905,0.573044,0.592420,0.679911,0.587053,0.486509,0.442417,-0.174013,-0.173208,0.695622,0.150000,0.000000,-0.283698,-0.173471,0.044935
30.540,0.442483,0.462487,0.506803,0.633215,0.935397,0.943879,0.929383,0.981393,1.137946,1.347882,1.152694,1.067873,1.071053,1.178532,0.869805,0.683056,0.598800,0.578768,0.591300,0.678162,0.584469,0.496410,0.444261,-0.171786,-0.171348,0.695622,0.150000,0.000000,-0.280701,-0.173336,0.044935
30.560,0.438007,0.451275,0.518398,0.625700,0.939716,0.945388,0.930187,0.987920,1.142378,1.337967,1.140666,1.061107,1.069991,1.180589,0.836557,0.678454,0.600943,0.580205,0.596309,0.678319,0.603166,0.492421,0.446701,-0.169399,-0.169356,0.695622,0.150000,0.000000,-0.277704,-0.173201,0.044935
30.580,0.441962,0.452633,0.508979,0.644286,0.953108,0.945009,0.920018,0.985022,1.143223,1.335181,1.132958,1.064781,1.069103,1.169356,0.845830,0.679515,0.600086,0.572035,0.599286,0.668775,0.604909,0.494109,0.453383,-0.167172,-0.167497,0.695622,0.150000,0.000000,-0.274707,-0.173067,0.044935
30.600,0.453134,0.464568,0.515904,0.636715,0.963491,0.944195,0.920805,0.981043,1.138260,1.344270,1.142392,1.053788,1.065420,1.170745,0.839935,0.677620,0.600403,0.566299,0.590616,0.694629,0.598981,0.505849,0.449399,-0.164786,-0.165504,0.695622,0.150000,0.000000,-0.271710,-0.172932,0.044935
30.620,0.448135,0.463500,0.517170,0.649360,0.966098,0.941877,0.931535,0.981758,1.138664,1.322811,1.124254,1.052449,1.068659,1.167658,0.846402,0.680598,0.595230,0.566946,0.594288,0.685892,0.605563,0.498843,0.461420,-0.162559,-0.163645,0.695622,0.150000,0.000000,-0.268713,-0.172797,0.044935
30.640,0.456425,0.471883,0.514155,0.656340,0.986736,0.949503,0.927305,0.988375,1.148307,1.345169,1.124279,1.052978,1.060788,1.169524,0.830724,0.682292,0.592241,0.582648,0.598977,0.678742,0.616059,0.504851,0.459390,-0.160172,-0.161653,0.695622,0.150000,0.000000,-0.265716,-0.172662,0.044935
30.660,0.458752,0.464124,0.516904,0.662129,0.976051,0.945830,0.926807,0.982330,1.140654,1.316300,1.125442,1.051933,1.050815,1.168643,0.834881,0.675542,0.604019,0.581536,0.596839,0.679906,0.616465,0.511180,0.461517,-0.157945,-0.159793,0.695622,0.150000,0.000000,-0.262719,-0.172527,0.044935
30.680,0.454131,0.478707,0.527539,0.657656,0.975021,0.945333,0.923812,0.983808,1.127073,1.315330,1.127675,1.051726,1.052908,1.155529,0.854629,0.685292,0.598305,0.575694,0.605666,0.675066,0.610629,0.501506,0.467266,-0.155637,-0.157869,0.694327,0.150000,0.000000,-0.259722,-0.172393,0.044935
30.700,0.460753,0.473186,0.527697,0.670706,0.987073,0.947887,0.929727,0.984449,1.136096,1.323352,1.122693,1.044629,1.056591,1.152655,0.847502,0.681326,0.603096,0.583859,0.607080,0.682187,0.627961,0.517238,0.470195,-0.153329,-0.155945,0.695622,0.150000,0.000000,-0.256725,-0.172258,0.044935
30.720,0.467622,0.479079,0.533777,0.679885,0.989063,0.941276,0.929510,0.982392,1.137661,1.312943,1.117125,1.036867,1.049763,1.147679,0.835082,0.685098,0.602926,0.583052,0.596387,0.688870,0.628005,0.516931,0.476010,-0.151021,-0.154021,0.694327,0.150000,0.000000,-0.253728,-0.172123,0.044935
30.740,0.462512,0.485168,0.546021,0.672914,1.021549,0.945573,0.908863,0.987586,1.139372,1.300473,1.109340,1.036914,1.047721,1.151198,0.854642,0.683770,0.594935,0.579363,0.606843,0.674011,0.635833,0.518809,0.479292,-0.148713,-0.152096,0.695622,0.150000,0.000000,-0.250731,-0.171988,0.044935
30.760,0.466152,0.486089,0.550349,0.670997,1.026154,0.943862,0.924346,0.974925,1.139918,1.302571,1.105392,1.038698,1.037069,1.141349,0.853732,0.679104,0.604994,0.579505,0.607596,0.682412,0.622689,0.532301,0.482903,-0.146405,-0.150172,0.694327,0.150000,0.000000,-0.247734,-0.171854,0.044935
